258,26.04.19,2,3,,354,0,2,1,0,,218,1,0,0,1,,268,1,0,1,1
259,26.04.19,1,3,,296,0,1,0,1,,175,0,0,1,2,,339,1,0,1,1
260,26.04.19,1,2,,415,1,0,2,2,,138,0,0,1,2,,289,0,0,3,0
261,01.05.19,1,4,,200,0,0,1,3,,256,0,1,0,2,,363,1,0,1,3
262,01.05.19,3,2,,172,0,1,0,3,,291,1,0,1,2,,471,2,0,1,5
263,01.05.19,4,0,,262,2,0,0,3,,178,0,2,0,0,,410,2,0,1,3
264,01.05.19,5,4,,687,2,3,2,5,,296,1,0,1,3,,453,2,0,1,5
265,01.05.19,3,0,,266,1,1,0,4,,442,1,2,1,3,,244,1,0,1,2
266,01.05.19,3,1,,317,0,2,1,0,,470,2,0,2,2,,450,1,1,3,2
267,01.05.19,3,2,,292,1,0,1,4,,353,1,1,2,1,,280,1,0,2,1
268,01.05.19,6,3,,655,2,3,1,7,,385,1,1,3,2,,511,3,1,0,5
269,01.05.19,3,6,,470,2,0,1,4,,579,0,2,5,1,,236,1,0,1,1
270,01.05.19,1,0,,349,0,0,4,3,,326,1,0,1,1,,268,0,1,1,3
271,01.05.19,0,3,,168,0,0,1,1,,196,0,0,1,1,,176,0,0,1,1
272,01.05.19,2,5,,310,1,0,0,1,,248,1,0,1,2,,118,0,0,1,2
273,01.05.19,0,1,,253,0,0,1,0,,251,0,0,1,1,,128,0,0,0,2
274,01.05.19,0,4,,198,0,0,1,1,,104,0,0,1,0,,110,0,0,0,2
275,03.05.19,3,1,,419,1,0,2,3,,310,1,2,1,3,,334,1,0,2,3
276,03.05.19,1,0,,266,1,0,0,4,,152,0,0,0,2,,196,0,1,0,1
277,03.05.19,1,4,,154,0,1,0,2,,374,1,0,2,3,,190,0,0,1,2
278,03.05.19,2,3,,250,0,2,1,1,,196,1,0,1,3,,166,1,0,0,1
279,03.05.19,1,0,,220,0,1,0,2,,148,0,0,0,1,,271,1,0,0,1
280,03.05.19,4,0,,304,2,0,0,2,,492,2,2,1,4,,192,0,1,1,1
281,03.05.19,1,3,,252,0,1,1,2,,244,1,0,1,3,,210,0,0,1,2
